case,x0,y0,x1,y1,width,height,lq_gt_l1,lq_gt_mse,lq_gt_psnr,lq_gt_ssim,lq_gt_gradient_difference,lq_gt_edge_density_difference,h200_gt_l1,h200_gt_mse,h200_gt_psnr,h200_gt_gradient_difference,h50_gt_l1,h50_gt_mse,h50_gt_psnr,h50_gt_gradient_difference,required_change_l1,required_change_gradient,generated_change_200_l1,generated_change_50_l1,generated_change_200_gradient,generated_change_50_gradient,improvement_200_l1,improvement_50_l1,improvement_200_mse,improvement_50_mse,change_alignment_200,change_alignment_50,local_variance,gradient_magnitude,edge_density,laplacian_magnitude,local_contrast,local_entropy,blur_proxy,primary_type,type_e_conservative,type_f_potential_ideal
case4,3456,0,3712,256,256,256,42.32622146606445,2621.969482421875,13.944527519058509,0.10745060744412933,18.312213897705078,0.6961822509765625,44.14389419555664,3005.084228515625,13.352236991655033,16.589763641357422,42.17828369140625,2604.740234375,13.973159441041709,18.150875091552734,42.32622146606445,18.312213897705078,16.035507202148438,3.74310302734375,5.228085041046143,1.291661024093628,-1.8176727294921875,0.14793777465820312,-383.11474609375,17.229248046875,0.060011306730003475,0.08346248214262249,963.845947265625,2.415832996368408,0.001220703125,2.8960165977478027,0.2726385295391083,3.947176413908077,1.1987648010253906,Other,True,False
case4,0,0,256,256,256,256,29.655542373657227,1344.2550048828125,16.845987365604113,0.1893223493809378,12.187009811401367,0.5020294189453125,29.71808433532715,1381.0953369140625,16.72856693939883,11.158454895019531,29.494714736938477,1328.2208251953125,16.898100772647354,12.047202110290527,29.655542373657227,12.187009811401367,6.276143550872803,2.254150390625,1.9618501663208008,0.7447313070297241,-0.06254196166992188,0.16082763671875,-36.84033203125,16.0341796875,0.0696636453043809,0.11275379501260345,477.4500427246094,1.4858078956604004,0.0015716552734375,1.8825379610061646,0.28484565019607544,3.320522604405095,1.2670122385025024,C_needs_restoration_unchanged,True,False
case4,2688,1792,2944,2048,256,256,29.651763916015625,1444.0400390625,16.535011226754385,0.2660594114688882,10.332174301147461,0.4073638916015625,29.340158462524414,1501.7152099609375,16.364928049102783,9.888031959533691,29.33502769470215,1423.119140625,16.59839080837148,10.259029388427734,29.651763916015625,10.332174301147461,7.396158695220947,2.6729583740234375,2.257181167602539,0.9901448488235474,0.31160545349121094,0.31673622131347656,-57.6751708984375,20.9208984375,0.08383539266568052,0.12288652697246115,1045.3857421875,2.1524477005004883,0.00421142578125,2.5478720664978027,0.44865837693214417,3.981589678406047,1.183708667755127,C_needs_restoration_unchanged,True,False
case4,2688,1920,2944,2176,256,256,30.685373306274414,1503.8372802734375,16.35879546357178,0.2563377851035829,10.266105651855469,0.3966064453125,29.84320068359375,1569.7406005859375,16.17252438673438,9.933537483215332,30.306396484375,1481.7611083984375,16.423021542382756,10.209278106689453,30.685373306274414,10.266105651855469,8.498148918151855,2.7712504863739014,2.521015167236328,1.0068531036376953,0.8421726226806641,0.37897682189941406,-65.9033203125,22.076171875,0.1069950124224762,0.12285360043951464,978.0300903320312,2.0719969272613525,0.0048980712890625,2.4763996601104736,0.47213125228881836,3.8856354884085755,1.1951748132705688,C_needs_restoration_unchanged,True,False
case4,3456,2048,3712,2304,256,256,28.960693359375,1373.8270263671875,16.751482762210408,0.23031847025341431,11.419511795043945,0.46453857421875,29.050537109375,1414.3323974609375,16.625288649488866,10.688838958740234,28.76155662536621,1358.3795166015625,16.80059243275645,11.308165550231934,28.960693359375,11.419511795043945,6.8961181640625,2.4396259784698486,1.8413872718811035,0.8316735625267029,-0.08984375,0.19913673400878906,-40.50537109375,15.447509765625,0.08292515944923805,0.10701324447922815,1062.16259765625,1.812530279159546,0.00042724609375,2.19537353515625,0.40888768434524536,3.898211149322483,1.2112196683883667,C_needs_restoration_unchanged,True,False
case4,2688,1664,2944,1920,256,256,27.5631046295166,1308.6380615234375,16.962608217779064,0.2680865384027313,10.234392166137695,0.3938140869140625,27.278940200805664,1326.4176025390625,16.90400097538368,9.573719024658203,27.293365478515625,1290.5343017578125,17.02310784540957,10.122190475463867,27.5631046295166,10.234392166137695,5.530481815338135,2.322474241256714,1.8241393566131592,0.8830030560493469,0.2841644287109375,0.26973915100097656,-17.779541015625,18.103759765625,0.08515218697672294,0.12177830071752284,923.0240478515625,1.9230941534042358,0.0068817138671875,2.4375410079956055,0.4498731195926666,3.8137497740307134,1.2675093412399292,C_needs_restoration_unchanged,True,False
case4,3712,896,3968,1152,256,256,33.76742172241211,1735.4451904296875,15.736694650816567,0.16518096492867593,13.707228660583496,0.5596923828125,35.4659538269043,1996.2969970703125,15.128551896824536,12.606029510498047,33.747314453125,1730.7431640625,15.748477410244634,13.562766075134277,33.76742172241211,13.707228660583496,11.906102180480957,2.5367889404296875,5.243590354919434,0.8966078758239746,-1.6985321044921875,0.020107269287109375,-260.851806640625,4.7020263671875,0.03718288068413561,0.057454312904663296,788.3259887695312,1.619243860244751,1.52587890625e-05,1.9619650840759277,0.27548015117645264,3.7723975463810646,1.2116544246673584,Other,True,False
case4,3712,768,3968,1024,256,256,34.66670227050781,1820.4337158203125,15.529054868539225,0.17049118271161434,13.742128372192383,0.541717529296875,36.19900131225586,2169.038818359375,14.768130313097343,13.017949104309082,34.448486328125,1802.736328125,15.571481355892978,13.567980766296387,34.66670227050781,13.742128372192383,13.18299388885498,2.786921262741089,5.889625549316406,0.9726553559303284,-1.5322990417480469,0.2182159423828125,-348.6051025390625,17.6973876953125,0.05377455226064342,0.09886322274391288,1191.1376953125,1.629892349243164,1.52587890625e-05,1.9894206523895264,0.3719097375869751,4.055723882056001,1.2205833196640015,Other,True,False
case4,3456,2176,3712,2432,256,256,29.5219783782959,1415.3226318359375,16.62224917323962,0.21719670206676933,11.281644821166992,0.4625701904296875,29.85652732849121,1505.1253662109375,16.355076887330085,10.559674263000488,29.2811336517334,1403.8309326171875,16.657655611215965,11.150444030761719,29.5219783782959,11.281644821166992,8.175593376159668,2.6858112812042236,2.07893967628479,0.8710761070251465,-0.3345489501953125,0.2408447265625,-89.802734375,11.49169921875,0.058763386336297754,0.09092092565587703,1105.4578857421875,1.797013759613037,0.0014495849609375,2.2171225547790527,0.42309054732322693,3.892815089707412,1.2337809801101685,C_needs_restoration_unchanged,True,False
case4,2816,1664,3072,1920,256,256,27.811248779296875,1286.3175048828125,17.037321913863174,0.24827527096198895,10.963066101074219,0.429290771484375,27.515966415405273,1314.4298095703125,16.94342942605515,10.080056190490723,27.439111709594727,1265.7271728515625,17.107402344691657,10.778804779052734,27.811248779296875,10.963066101074219,6.535680294036865,2.545048952102661,2.0666985511779785,0.8662149310112,0.29528236389160156,0.37213706970214844,-28.1123046875,20.59033203125,0.09645551549090514,0.13025280127232558,712.03759765625,1.8316824436187744,0.0021820068359375,2.3105571269989014,0.38092583417892456,3.7216979328392985,1.2614390850067139,C_needs_restoration_unchanged,True,False
